x_raw,y_raw,x_filtered,y_filtered,gaze_timestamp,record_timestamp
125.65815,1204.888,272.17877,969.7921,642935758309372,642935857437549
32.81738,1261.438,272.17877,969.7921,642935857559789,642935912789164
53.250443,1311.9044,125.65815,1204.888,642935912913070,642935974484685
129.1241,1124.6194,129.1241,1124.6194,642935974630362,642936027119789
876.5676,1108.3883,129.1241,1124.6194,642936027237653,642936093387133
883.05743,1009.8215,129.1241,1124.6194,642936093504789,642936154767653
872.25793,1109.8619,872.25793,1109.8619,642936154884216,642936211647653
880.1977,1022.8438,872.25793,1109.8619,642936212268226,642936263190049
933.17487,1024.955,872.25793,1109.8619,642936263312237,642936326324685
990.2392,1070.8865,880.1977,1070.8865,642936326433330,642936391109633
954.1406,1065.8486,933.17487,1070.8865,642936391559633,642936449445205
979.52765,1031.5225,954.1406,1070.8865,642936449650987,642936503572914
780.37384,1103.1356,933.17487,1070.8865,642936503758539,642936556597862
344.42285,1196.6799,933.17487,1070.8865,642936556710935,642936612321820
278.63644,1158.5977,780.37384,1103.1356,642936612537705,642936670504476
301.08255,1153.3468,344.42285,1153.3468,642936670697393,642936729086716
492.12354,1149.9872,492.12354,1149.9872,642936729259893,642936789325466
499.29028,1107.6094,492.12354,1149.9872,642936789467549,642936860585466
684.8286,1110.4158,492.12354,1149.9872,642936860739111,642936919487705
775.6656,1077.9321,499.29028,1110.4158,642936919644059,642936976493955
840.4303,1152.0134,684.8286,1149.9872,642936977156403,642937028118018
948.1038,1195.6548,775.6656,1149.9872,642937028244216,642937084439268
988.765,1231.6317,840.4303,1152.0134,642937084575518,642937142691663
992.3911,1202.5695,948.1038,1195.6548,642937142807028,642937203259788
968.4485,1187.2823,968.4485,1187.2823,642937203387757,642937256913799
992.72943,1155.2272,968.4485,1187.2823,642937257096247,642937316316872
1019.0306,1189.2771,968.4485,1187.2823,642937316470518,642937367784997
1027.939,1171.2917,992.72943,1187.2823,642937367974788,642937435471038
420.22278,1172.3595,968.4485,1187.2823,642937435817340,642937482733955
344.01593,1186.62,968.4485,1186.62,642937482869893,642937529080309
376.2856,1196.6923,420.22278,1187.2823,642937529428174,642937586639528
375.02756,1271.6696,376.2856,1187.2823,642937586954945,642937663528955
573.84314,1246.2356,420.22278,1196.6923,642937663907653,642937719206976
603.03937,1250.4954,420.22278,1246.2356,642937719331195,642937775989684
810.97156,1223.7808,573.84314,1223.7808,642937776319580,642937823571351
864.0752,1309.0356,603.03937,1246.2356,642937823713799,642937876252080
868.4896,1269.429,810.97156,1246.2356,642937876798226,642937930483278
966.32263,1250.8364,864.0752,1250.8364,642937930625257,642937988683017
1018.3052,1262.9417,868.4896,1250.8364,642937988820361,642938047910674
1017.7687,1243.8442,966.32263,1250.8364,642938048430049,642938109960674
915.69415,1274.9397,915.69415,1250.8364,642938110174371,642938156290882
373.79318,1326.1805,915.69415,1250.8364,642938156768903,642938215305882
328.61652,1307.0916,915.69415,1274.9397,642938215418069,642938284531507
322.341,1242.0792,373.79318,1250.8364,642938284685465,642938329584944
279.36536,1310.8994,328.61652,1274.9397,642938329758434,642938389186403
450.73636,1266.3602,373.79318,1266.3602,642938389679007,642938443647028
607.29803,1304.2494,373.79318,1274.9397,642938443836611,642938488174528
678.4088,1286.7865,450.73636,1274.9397,642938488314736,642938540061975
716.73505,1404.3696,607.29803,1286.7865,642938540192913,642938589661923
818.4169,1446.6958,678.4088,1286.7865,642938589804423,642938643557132
799.6921,1517.091,716.73505,1404.3696,642938643960934,642938696813694
484.06805,1439.0922,678.4088,1439.0922,642938696960309,642938754418225
396.6149,1235.8098,678.4088,1404.3696,642938754521194,642938817759527
353.03778,1601.5635,484.06805,1439.0922,642938818303069,642938866079632
325.4526,1492.7538,396.6149,1439.0922,642938866566975,642938922410986
431.5806,1377.8066,431.5806,1439.0922,642938922606350,642938978924007
441.12366,1313.6224,431.5806,1439.0922,642938979040361,642939034379527
446.1481,1319.2535,431.5806,1377.8066,642939034902236,642939106425256
354.26846,1580.0504,431.5806,1439.0922,642939106547600,642939161603017
334.1124,1701.9722,431.5806,1439.0922,642939161744475,642939210850725
349.22723,1207.6611,354.26846,1439.0922,642939211008538,642939263530777
445.88412,1347.2603,431.5806,1439.0922,642939263671506,642939316684683
416.8712,1377.2681,416.8712,1377.2681,642939316829006,642939385815100
495.85846,1424.3464,431.5806,1424.3464,642939385958798,642939433472183
874.78894,1308.1864,431.5806,1377.2681,642939433659892,642939486024319
928.1254,1371.1554,495.85846,1377.2681,642939486983694,642939544719267
916.4666,1359.5963,874.78894,1371.1554,642939544853173,642939610317079
919.65784,1285.5282,916.4666,1371.1554,642939610446663,642939658207600
929.6154,1175.8718,916.4666,1359.5963,642939658358277,642939714238329
931.7285,1168.0145,919.65784,1285.5282,642939714370777,642939770095256
945.055,1142.7058,929.6154,1175.8718,642939770229892,642939819756767
938.19006,1196.4246,931.7285,1196.4246,642939820500725,642939880532860
938.6317,1171.549,938.19006,1175.8718,642939880645100,642939928101246
957.2093,1049.0359,938.19006,1175.8718,642939928276923,642939983831037
1001.0516,985.0447,938.6317,1171.549,642939983981714,642940039464996
1007.2034,1015.47076,957.2093,1049.0359,642940039626714,642940094300985
1031.5726,1038.2627,1001.0516,1038.2627,642940094495412,642940154596402
1005.56726,1079.9434,1005.56726,1049.0359,642940154769839,642940212303537
983.7999,979.67395,1001.0516,1038.2627,642940212493641,642940265749944
999.49243,1002.6145,1001.0516,1038.2627,642940266120725,642940328947548
957.984,947.9651,999.49243,1002.6145,642940329076819,642940384437548
972.6597,975.2778,999.49243,1002.6145,642940384565568,642940432476350
986.683,923.41254,986.683,975.2778,642940432656818,642940492091975
982.2299,996.1424,986.683,996.1424,642940492275360,642940546157808
592.56995,1062.9797,986.683,996.1424,642940546814943,642940600196193
496.76398,1043.779,982.2299,996.1424,642940600333641,642940651641975
437.0297,1083.535,592.56995,1043.779,642940651810829,642940698071610
506.41376,1002.36475,506.41376,1002.36475,642940698217287,642940752881454
481.61652,1063.5239,506.41376,1043.779,642940753367495,642940810079370
632.2196,983.6536,506.41376,1002.36475,642940810232912,642940873984318
769.9992,1040.21,506.41376,1040.21,642940874112339,642940925712183
711.5162,1030.5491,632.2196,1030.5491,642940925872652,642940991685204
787.3269,1093.4235,711.5162,1040.21,642940991784318,642941047798277
812.2266,1096.7754,711.5162,1040.21,642941047971974,642941103143329
782.2593,1100.7238,782.2593,1093.4235,642941103655829,642941150649891
937.33124,1080.0189,782.2593,1080.0189,642941150859943,642941209932183
988.73975,1048.1771,782.2593,1080.0189,642941210084735,642941262364370
1003.0258,1235.0598,937.33124,1080.0189,642941262490099,642941339658797
517.8103,1442.2097,782.2593,1080.0189,642941339796349,642941393021974
549.9952,663.01984,782.2593,1080.0189,642941393180412,642941451554891
907.8732,762.0695,782.2593,1080.0189,642941451920308,642941499640568
878.7581,751.96967,782.2593,762.0695,642941499792183,642941554443224
397.2715,1572.619,782.2593,1080.0189,642941554589526,642941607751714
434.17667,1580.2698,782.2593,1080.0189,642941607874318,642941672478849
572.44446,479.06,572.44446,1080.0189,642941672630464,642941724375360
863.0827,974.7261,782.2593,1080.0189,642941724494162,642941777914162
897.1874,1033.6714,782.2593,1033.6714,642941778032287,642941848417547
993.2137,940.0093,863.0827,1033.6714,642941848540099,642941898103068
1038.3656,968.7336,897.1874,1033.6714,642941898234891,642941954823016
1016.2539,980.86835,993.2137,980.86835,642941954997755,642942010544943
1017.05133,889.3123,1016.2539,980.86835,642942011426297,642942059667339
497.09753,1003.99036,993.2137,980.86835,642942060389422,642942112451245
383.89597,1014.7009,993.2137,980.86835,642942112581609,642942166496349
316.9958,965.41626,497.09753,980.86835,642942167022651,642942217143016
346.18115,1025.7225,383.89597,980.86835,642942217649162,642942271283953
326.37485,1054.6593,346.18115,980.86835,642942271458849,642942321571557
387.6601,986.8689,383.89597,986.8689,642942321751661,642942383901349
505.5725,970.625,383.89597,980.86835,642942384115203,642942436107495
538.4752,992.3591,387.6601,986.8689,642942436269109,642942493756193
541.8029,994.30444,505.5725,986.8689,642942493895672,642942547203745
707.7035,1016.37946,538.4752,992.3591,642942547319422,642942605220828
691.0971,1024.6431,541.8029,994.30444,642942605357755,642942653260307
705.69006,1029.8748,691.0971,1016.37946,642942653422182,642942727592755
714.7826,1051.756,691.0971,1024.6431,642942727718745,642942796854109
722.6124,1021.09576,705.69006,1021.09576,642942797009682,642942845556557
775.91003,965.4455,714.7826,1021.09576,642942845691140,642942891606870
901.1812,977.90076,722.6124,1021.09576,642942891764786,642942963714265
922.0564,1113.0792,775.91003,1021.09576,642942963853849,642943017650620
945.5085,1048.5831,901.1812,1021.09576,642943017795828,642943073760880
933.4267,1176.25,922.0564,1048.5831,642943073926088,642943120909630
934.83514,1070.157,933.4267,1048.5831,642943121103015,642943181126974
909.65924,1098.5599,922.0564,1070.157,642943181232026,642943229156244
932.18005,1088.8082,932.18005,1070.157,642943229844161,642943281744890
946.3755,1067.8346,932.18005,1070.157,642943282002807,642943336612494
969.23773,1082.612,932.18005,1070.157,642943336804213,642943385031609
990.0311,1073.0864,946.3755,1070.157,642943385185151,642943450442182
995.47266,1099.0027,969.23773,1073.0864,642943450618536,642943498015724
1026.7522,1066.1172,990.0311,1070.157,642943498558432,642943547830099
1045.1226,1149.7294,995.47266,1073.0864,642943547978380,642943597945359
1038.3195,1119.5427,1026.7522,1073.0864,642943598434213,642943655739369
1052.3477,1136.8892,1038.3195,1119.5427,642943655863953,642943710385098
307.62036,1135.8295,1026.7522,1119.5427,642943710513171,642943753662807
247.19304,1069.1797,1026.7522,1119.5427,642943753821609,642943812076765
230.9977,1171.2618,307.62036,1119.5427,642943812183276,642943864944630
235.22789,1176.73,247.19304,1119.5427,642943865293848,642943915785046
289.92953,1175.9918,289.92953,1171.2618,642943915975046,642943963689213
307.69147,1244.2555,289.92953,1175.9918,642943963821244,642944015679525
363.42703,1337.1788,289.92953,1175.9918,642944016412911,642944072603171
396.94052,1264.7251,307.69147,1244.2555,642944072735463,642944136336348
429.0969,1264.1166,363.42703,1264.1166,642944136473327,642944187299994
416.68585,1321.0928,396.94052,1264.1166,642944187456036,642944243392546
828.7171,1484.51,416.68585,1264.1166,642944243526921,642944298653015
895.6553,1412.3934,416.68585,1321.0928,642944298872754,642944346711036
890.54724,1429.475,828.7171,1412.3934,642944346817286,642944393800827
880.67847,1510.4402,880.67847,1412.3934,642944394216765,642944451898015
895.6101,1462.1904,880.67847,1429.475,642944452088171,642944509622754
979.34033,1484.4393,880.67847,1462.1904,642944509748588,642944561688744
1012.0291,1388.9329,895.6101,1429.475,642944562437859,642944611697650
992.6407,1471.2905,979.34033,1462.1904,642944611810359,642944665419161
980.6532,1516.884,980.6532,1462.1904,642944665599213,642944729031817
444.41513,1428.0741,979.34033,1462.1904,642944729217963,642944780931556
348.63266,1540.3593,979.34033,1462.1904,642944781267702,642944833305515
383.22382,1559.987,444.41513,1462.1904,642944833481036,642944881762338
303.62738,1582.9603,383.22382,1540.3593,642944881902181,642944932677129
284.96735,1522.7109,383.22382,1522.7109,642944932856192,642944989093640
270.30524,1476.7577,303.62738,1522.7109,642944989266192,642945038531192
313.5925,1441.0271,313.5925,1522.7109,642945038834525,642945094988119
658.5254,1430.8855,313.5925,1476.7577,642945095141296,642945149051765
707.8046,1424.7035,313.5925,1441.0271,642945149189838,642945195636348
707.982,1442.2095,658.5254,1442.2095,642945195837233,642945251228535
774.82916,1569.0033,707.8046,1442.2095,642945251346140,642945303028640
794.4966,1569.3796,707.982,1442.2095,642945303208223,642945367445202
815.26984,1502.2605,774.82916,1502.2605,642945367607181,642945418236921
823.42596,1550.0044,794.4966,1502.2605,642945418406192,642945468729629
722.308,1609.2732,774.82916,1502.2605,642945468941921,642945520281712
350.6648,1117.3276,774.82916,1502.2605,642945520410462,642945576544264
470.96927,1203.7369,722.308,1502.2605,642945576821400,642945624178587
396.4999,1087.297,470.96927,1203.7369,642945625263379,642945681066660
363.69925,1339.6316,470.96927,1339.6316,642945681221869,642945731704212
348.14236,1267.4275,396.4999,1267.4275,642945731895514,642945784886973
402.28543,1091.7333,402.28543,1267.4275,642945785049473,642945835334056
585.04816,1237.5387,402.28543,1267.4275,642945835698223,642945887615150
568.50793,1480.5536,402.28543,1267.4275,642945887771921,642945937915775
610.9675,1543.6417,568.50793,1267.4275,642945938078327,642945991662910
586.24005,1544.613,568.50793,1480.5536,642945991796816,642946062271973
564.6688,1513.8535,568.50793,1513.8535,642946062546660,642946115212806
783.9063,1085.7809,568.50793,1480.5536,642946115345879,642946172525775
700.0151,874.4803,568.50793,1480.5536,642946172692493,642946219487598
701.9626,830.37994,700.0151,1085.7809,642946219649577,642946282132702
722.7622,793.97314,700.0151,874.4803,642946282224837,642946327361868
734.40906,715.05634,701.9626,830.37994,642946327477233,642946384958222
465.83713,598.2643,700.0151,793.97314,642946385281972,642946438744472
353.04083,673.2436,700.0151,715.05634,642946438897337,642946486896920
351.2238,1132.5952,465.83713,793.97314,642946487044993,642946536599524
347.96094,1026.3783,353.04083,793.97314,642946536728795,642946603682702
498.06207,887.9647,465.83713,887.9647,642946603836243,642946650296452
556.8198,534.21173,465.83713,793.97314,642946650415722,642946696360722
322.28168,715.70135,465.83713,793.97314,642946696515722,642946753502545
312.7233,857.5583,465.83713,793.97314,642946753611243,642946808437962
435.59192,609.4637,435.59192,793.97314,642946810607806,642946867300722
635.3359,846.77234,465.83713,793.97314,642946867417806,642946939161972
653.7975,980.84766,465.83713,793.97314,642946939305931,642946988818274
642.42346,1018.26843,635.3359,846.77234,642946988981868,642947046414993
651.2995,934.54877,642.42346,934.54877,642947046570774,642947097799785
658.28265,910.8734,642.42346,910.8734,642947097993066,642947150213587
670.2018,990.8163,651.2995,934.54877,642947150535826,642947193731243
854.918,1469.5397,658.28265,934.54877,642947193851712,642947242210670
804.03436,1423.0336,670.2018,990.8163,642947242313170,642947289716816
800.8888,1417.4551,800.8888,1417.4551,642947289850566,642947342480253
798.9116,1450.8782,798.9116,1417.4551,642947342660514,642947392652024
754.6527,1532.9972,798.9116,1417.4551,642947392862232,642947445021087
766.53925,1481.186,798.9116,1450.8782,642947445215774,642947497910878
850.6962,1496.2004,798.9116,1481.186,642947498060305,642947546115514
812.6078,1539.2452,798.9116,1481.186,642947546274732,642947598003534
447.22882,1448.1932,798.9116,1481.186,642947598144993,642947649780201
473.8684,1373.0319,798.9116,1481.186,642947649976920,642947701372701
585.48694,1516.6277,585.48694,1481.186,642947701505097,642947748114576
488.5544,1488.3893,585.48694,1481.186,642947748244889,642947801376086
546.25183,1469.9459,585.48694,1481.186,642947801530930,642947848820461
601.86676,1491.9683,585.48694,1481.186,642947848986607,642947897328951
713.2353,1519.7297,585.48694,1481.186,642947897845409,642947950141295
753.32904,1479.601,601.86676,1481.186,642947950557493,642947996989055
793.9715,1523.2084,713.2353,1481.186,642947997568274,642948048468795
805.22784,1504.5522,753.32904,1481.186,642948048653534,642948101076399
757.79736,1739.2361,757.79736,1504.5522,642948101224159,642948147121920
664.7808,1057.6511,753.32904,1481.186,642948147283743,642948199127961
393.82895,963.917,753.32904,1481.186,642948199299159,642948259437909
409.94287,888.62885,664.7808,1057.6511,642948259549107,642948308871659
748.82623,678.86725,748.82623,963.917,642948309057076,642948356289472
733.0851,1036.7556,733.0851,1036.7556,642948356414940,642948404981659
740.13007,1042.1652,740.13007,1036.7556,642948405108743,642948450688586
637.14496,975.2782,733.0851,1036.7556,642948450844524,642948493558951
689.0489,986.9588,733.0851,1036.7556,642948493774263,642948537229524
663.1652,989.4636,689.0489,989.4636,642948537332180,642948585080774
714.999,937.90015,714.999,989.4636,642948585290253,642948631478482
688.0006,524.6475,689.0489,989.4636,642948631596295,642948675907024
670.459,545.4769,689.0489,937.90015,642948676124576,642948725643482
708.3717,620.7015,689.0489,620.7015,642948725788794,642948770003169
742.5785,611.68207,689.0489,620.7015,642948770135201,642948818292284
674.3421,576.9467,689.0489,620.7015,642948818399315,642948867794263
728.96454,487.23227,689.0489,611.68207,642948867915878,642948914480930
717.51447,508.0704,689.0489,576.9467,642948914667232,642948965438117
792.6148,767.21704,717.51447,611.68207,642948965542336,642949019035149
786.63605,795.443,717.51447,611.68207,642949019157857,642949070646346
801.86426,680.5608,786.63605,680.5608,642949070878169,642949124172440
786.04626,640.3397,786.04626,640.3397,642949124325096,642949179387128
746.98334,617.7982,786.04626,640.3397,642949179621138,642949231754576
737.07697,649.18695,786.04626,640.3397,642949231904107,642949291289003
713.5964,582.37616,746.98334,640.3397,642949291431086,642949340874055
706.56604,602.2356,737.07697,640.3397,642949341088065,642949397581346
704.1561,583.5697,713.5964,602.2356,642949397703325,642949475287440
755.87756,725.0883,737.07697,640.3397,642949475416190,642949528401763
834.57074,939.39075,737.07697,640.3397,642949528531763,642949577403482
859.17194,1037.1537,755.87756,725.0883,642949577591398,642949641561502
884.12213,969.90015,834.57074,939.39075,642949641705825,642949696156711
920.0421,1039.5107,859.17194,969.90015,642949696312440,642949754151086
940.5616,1074.8333,884.12213,969.90015,642949754317752,642949803640565
965.8751,1197.3881,920.0421,1039.5107,642949803814211,642949854784940
982.9643,1073.7407,940.5616,1073.7407,642949854928950,642949900923794
1001.522,1122.1565,965.8751,1073.7407,642949901063742,642949947203117
1000.03876,1157.5486,982.9643,1073.7407,642949947382596,642950009042440
969.048,1321.2678,969.048,1122.1565,642950009234419,642950054115877
378.06018,1093.5441,969.048,1093.5441,642950054534367,642950109063065
427.1425,1397.8622,969.048,1122.1565,642950109186398,642950152560461
423.17334,1336.1298,427.1425,1122.1565,642950152704731,642950200749106
360.84506,1050.7256,427.1425,1122.1565,642950200853273,642950252728013
428.4474,440.82388,427.1425,1122.1565,642950252922804,642950300221450
760.5461,719.5341,427.1425,1050.7256,642950300372908,642950350274419
703.72205,800.50806,428.4474,800.50806,642950350433169,642950397626658
725.86847,713.41034,703.72205,800.50806,642950398668846,642950451416919
711.80426,690.73315,703.72205,800.50806,642950451593950,642950500346242
758.8344,715.3196,711.80426,715.3196,642950500444888,642950545663169
692.5872,725.53674,703.72205,725.53674,642950545852388,642950615632440
694.4489,688.45526,703.72205,715.3196,642950615730304,642950672363794
702.4083,696.72235,702.4083,715.3196,642950672532179,642950726178742
723.7483,717.0469,703.72205,715.3196,642950726348637,642950783477179
721.5713,730.8268,703.72205,715.3196,642950783650565,642950833716294
591.937,894.7103,703.72205,717.0469,642950834598689,642950885185617
487.25903,912.1959,703.72205,730.8268,642950885334471,642950940477804
386.46945,943.8847,591.937,894.7103,642950940692231,642950993361554
378.4367,960.9418,487.25903,912.1959,642950993563950,642951045497908
377.49408,872.09924,386.46945,894.7103,642951045637908,642951097242700
390.10458,922.52374,390.10458,912.1959,642951097375981,642951145179262
399.56085,961.5714,390.10458,912.1959,642951145343794,642951190051346
392.46008,946.2163,390.10458,922.52374,642951190184575,642951239753585
461.64188,1024.7284,392.46008,946.2163,642951239921762,642951304821033
804.3376,1115.474,392.46008,946.2163,642951304966398,642951358938481
843.7719,1006.49695,461.64188,1006.49695,642951359091606,642951414882491
827.4676,1042.1747,804.3376,1006.49695,642951414986814,642951467677648
837.3821,1081.2936,827.4676,1006.49695,642951467831554,642951512881345
870.9919,1082.864,827.4676,1042.1747,642951513026554,642951561838116
901.06885,1129.0146,837.3821,1081.2936,642951562073533,642951612591918
773.1474,1026.7291,827.4676,1042.1747,642951612825356,642951658723116
358.98737,521.19086,827.4676,1042.1747,642951658911085,642951705562648
409.29605,926.76013,773.1474,1026.7291,642951705762543,642951754306189
536.2965,866.04517,536.2965,926.76013,642951754418220,642951798649731
811.7082,978.07446,773.1474,978.07446,642951798787387,642951847762335
764.1211,1084.2108,764.1211,978.07446,642951847904262,642951897418064
841.0748,1266.031,773.1474,978.07446,642951898219991,642951948925877
807.6804,1191.3647,773.1474,1084.2108,642951949086658,642951999449574
768.8811,1222.0114,773.1474,1191.3647,642951999556606,642952053090199
753.30096,1176.2152,773.1474,1176.2152,642952053265460,642952101960043
788.4711,1152.6531,773.1474,1176.2152,642952102114106,642952147954262
785.35535,1195.5762,773.1474,1176.2152,642952148170772,642952220810304
763.16895,1245.9508,773.1474,1176.2152,642952220966918,642952283808585
813.863,1536.4375,773.1474,1195.5762,642952283961345,642952336964835
856.4321,1466.3433,773.1474,1245.9508,642952337091658,642952393961658
811.6511,1455.8085,811.6511,1455.8085,642952394092126,642952452197178
738.004,1403.6063,773.1474,1403.6063,642952452330564,642952505582803
661.34766,1419.4064,773.1474,1419.4064,642952506581085,642952573426710
557.6348,1360.7736,738.004,1403.6063,642952573564939,642952628571501
617.8293,1334.1626,661.34766,1403.6063,642952629339835,642952694845355
686.1979,845.4939,686.1979,1360.7736,642952694948480,642952745663116
672.6798,676.21387,672.6798,1334.1626,642952745786241,642952795753585
659.0056,762.5754,672.6798,845.4939,642952795884835,642952851933793
653.5386,687.6334,672.6798,762.5754,642952852754366,642952906452907
612.4138,726.3773,659.0056,762.5754,642952906577282,642952968989262
617.84076,568.67084,653.5386,726.3773,642952969138220,642953021828741
676.74805,592.2127,659.0056,726.3773,642953021999887,642953076614834
672.7087,717.8314,659.0056,717.8314,642953076739157,642953130628897
658.48206,1059.311,659.0056,726.3773,642953130841345,642953190195043
672.4353,1108.9404,659.0056,726.3773,642953190360720,642953242251761
631.2698,1234.3569,659.0056,1059.311,642953242384209,642953293614730
663.9562,1113.4653,659.0056,1108.9404,642953293805251,642953357922699
672.716,1146.3075,659.0056,1113.4653,642953358051918,642953403479209
653.6736,1086.2239,659.0056,1108.9404,642953403618324,642953459453584
723.6839,1013.98267,659.0056,1108.9404,642953459579834,642953513385147
731.6129,1020.2386,659.0056,1086.2239,642953513953897,642953562552595
719.0637,1024.4186,719.0637,1024.4186,642953562672595,642953616677647
714.2345,1003.8084,714.2345,1024.4186,642953616854782,642953669645876
705.8176,820.8498,714.2345,1024.4186,642953669758011,642953725832230
702.8319,838.89966,714.2345,1003.8084,642953725966865,642953774649782
677.38135,938.45294,705.8176,938.45294,642953775026761,642953826415720
740.74915,809.0584,714.2345,938.45294,642953826525511,642953883163324
743.65015,800.61975,714.2345,938.45294,642953883325303,642953936242595
708.36194,782.1107,714.2345,809.0584,642953936353480,642953994670407
757.45703,766.4709,714.2345,800.61975,642953995354678,642954048458167
703.2705,731.6709,714.2345,782.1107,642954049124157,642954109250980
349.57904,753.5141,714.2345,766.4709,642954109416553,642954164445511
425.08926,364.13776,703.2705,753.5141,642954165108272,642954243643063
671.23175,453.00928,671.23175,753.5141,642954243854053,642954296943949
731.47095,596.32184,703.2705,596.32184,642954297067959,642954349053949
676.0822,602.2435,676.0822,602.2435,642954349183636,642954404856292
716.79395,652.54694,703.2705,602.2435,642954404993532,642954461046709
765.6089,704.5868,703.2705,602.2435,642954461231084,642954505236865
751.59595,600.12335,716.79395,602.2435,642954505388740,642954561798480
726.4036,635.3601,726.4036,602.2435,642954562913532,642954616806084
729.63184,817.43115,726.4036,602.2435,642954616965563,642954666225198
653.01245,1076.6401,726.4036,635.3601,642954666952803,642954729383271
675.5115,1057.7877,726.4036,817.43115,642954729545980,642954805698428
682.85547,1031.7689,682.85547,1031.7689,642954805830719,642954861294782
702.17096,1046.3885,702.17096,1031.7689,642954861431396,642954917449469
673.7732,1054.8492,682.85547,1031.7689,642954917655094,642954972392438
704.62506,1094.3403,702.17096,1046.3885,642954972518688,642955020749782
869.5228,1063.349,702.17096,1054.8492,642955020871709,642955075470146
880.44415,1095.9363,704.62506,1063.349,642955075667230,642955145187073
865.56396,1067.0762,865.56396,1063.349,642955145352282,642955195480459
904.96075,1111.9539,865.56396,1067.0762,642955195657959,642955258210927
879.5475,1071.2427,865.56396,1067.0762,642955258416604,642955304897334
864.1785,1051.4083,865.56396,1067.0762,642955305046917,642955360320511
768.991,921.6497,865.56396,1067.0762,642955360496917,642955418209313
714.7897,757.1715,864.1785,1051.4083,642955418333584,642955467780302
746.14655,728.95605,768.991,921.6497,642955467988063,642955523767854
325.31555,276.21533,746.14655,757.1715,642955524540823,642955574490042
331.1939,689.77686,746.14655,728.95605,642955574671709,642955624609834
329.91568,555.9771,331.1939,689.77686,642955624934104,642955672099208
556.1906,634.544,556.1906,689.77686,642955672387802,642955730337073
779.44147,1131.845,556.1906,689.77686,642955730522281,642955800472802
688.0409,1042.6932,556.1906,689.77686,642955800617281,642955856064469
661.86993,972.2622,661.86993,972.2622,642955856937281,642955909447854
718.33984,1176.446,661.86993,972.2622,642955909630250,642955960518583
850.09564,1256.465,661.86993,972.2622,642955960657229,642956020700927
874.1629,1505.9634,718.33984,1176.446,642956020864365,642956072788635
886.15186,1446.369,850.09564,1256.465,642956072948531,642956121203219
851.5127,1483.2394,851.5127,1446.369,642956121353948,642956178529677
854.30304,1450.6245,851.5127,1446.369,642956178677333,642956229540823
823.47565,1445.2491,851.5127,1446.369,642956229715875,642956284064104
768.28156,1493.277,851.5127,1446.369,642956284656917,642956330527177
817.2032,1373.7452,823.47565,1446.369,642956330644677,642956378971031
808.94434,1389.6149,817.2032,1446.369,642956379121604,642956445068531
334.76462,1487.7183,817.2032,1446.369,642956445920771,642956491793114
410.63522,1396.3688,808.94434,1446.369,642956491922229,642956543558635
358.60767,1209.193,410.63522,1446.369,642956543720666,642956593616604
332.5264,667.3408,410.63522,1396.3688,642956593791291,642956667203010
528.8696,1132.8151,410.63522,1209.193,642956667334729,642956715891135
603.69684,1130.3732,410.63522,1132.8151,642956716076708,642956764678427
552.46594,1123.1652,528.8696,1132.8151,642956764795458,642956826749416
381.90497,695.87994,410.63522,1130.3732,642956826934052,642956877349677
