x_raw,y_raw,x_filtered,y_filtered,gaze_timestamp,record_timestamp
637.24554,985.21826,62.814495,1396.6478,535166825846525,535166889351525
372.41885,970.6594,86.34539,1396.6478,535166891377775,535166936342670
311.35025,976.8688,311.35025,985.21826,535166936538400,535166970598087
260.30173,1020.88257,260.30173,1020.88257,535166970821316,535167005628660
282.41333,1025.0735,282.41333,1020.88257,535167005718712,535167044588400
284.6583,1023.16223,282.41333,1020.88257,535167044691160,535167088921004
266.64456,981.26184,282.41333,1020.88257,535167089030743,535167128285743
258.72968,1050.554,282.41333,1020.88257,535167128370952,535167162134754
410.96698,1167.6969,282.41333,1020.88257,535167162225222,535167202467306
417.09595,1125.3444,282.41333,1050.554,535167204647306,535167239084493
433.4016,1139.0308,410.96698,1125.3444,535167239551056,535167279482254
438.66125,1118.066,417.09595,1118.066,535167279664337,535167316869962
447.14737,1134.4475,433.4016,1125.3444,535167317052149,535167374916316
419.47302,1030.1489,419.47302,1118.066,535167375005326,535167418553191
376.97403,1020.2747,419.47302,1118.066,535167418896837,535167458271524
360.6063,992.9406,419.47302,1030.1489,535167458397410,535167497079233
373.9938,966.7174,376.97403,1020.2747,535167497261628,535167530511785
375.7034,938.8824,375.7034,992.9406,535167530664389,535167567606160
408.95563,949.5344,376.97403,966.7174,535167567778295,535167598430951
756.96246,947.0635,376.97403,949.5344,535167598592201,535167630263399
771.2772,978.95435,408.95563,966.7174,535167631213816,535167662007462
789.10406,966.2271,756.96246,966.2271,535167662823451,535167695592045
790.3057,981.75836,771.2772,966.7174,535167695711628,535167737220743
784.4918,997.5784,784.4918,966.7174,535167737326316,535167769410743
757.9238,963.1906,771.2772,966.7174,535167769681889,535167800499389
755.45447,974.7771,771.2772,966.7174,535167800609024,535167833217514
775.0985,1040.6912,771.2772,966.7174,535167833826212,535167867852878
765.1274,1007.44446,771.2772,974.7771,535167867961889,535167903330222
755.2358,1020.642,771.2772,1007.44446,535167903449597,535167937435847
751.88324,1008.62714,765.1274,1007.44446,535167937536993,535167972732826
291.5464,1035.0078,755.2358,1008.62714,535167972926420,535168005464701
168.37901,1081.4469,751.88324,1008.62714,535168005626628,535168038565847
195.72444,1004.2607,291.5464,1008.62714,535168038671732,535168071383295
178.03137,1005.85144,195.72444,1008.62714,535168071508243,535168106387514
156.1026,1049.3063,195.72444,1008.62714,535168106555639,535168143282618
125.98811,1032.702,178.03137,1008.62714,535168143378920,535168188332514
125.22368,1089.4874,156.1026,1032.702,535168188465430,535168219735691
339.27762,1033.9806,178.03137,1032.702,535168219939076,535168253023816
786.71674,983.36084,178.03137,1032.702,535168253195170,535168307922982
772.57263,997.08905,339.27762,1032.702,535168308037670,535168346088295
751.29456,1023.54987,751.29456,1023.54987,535168346280951,535168385044805
640.2583,1086.2057,640.2583,1032.702,535168385235586,535168415824441
345.26624,766.0467,640.2583,1023.54987,535168416073711,535168448429701
375.61078,1197.9879,640.2583,1032.702,535168448627461,535168479622149
568.573,828.6268,568.573,1023.54987,535168479793607,535168511062982
